收盘,日期
2.358,2025-09-26
2.39,2025-09-29
2.406,2025-09-30
2.448,2025-10-09
2.416,2025-10-10
2.393,2025-10-13
2.371,2025-10-14
2.387,2025-10-15
2.388,2025-10-16
2.332,2025-10-17
2.341,2025-10-20
2.375,2025-10-21
2.365,2025-10-22
2.382,2025-10-23
2.39,2025-10-24
2.41,2025-10-27
2.386,2025-10-28
2.426,2025-10-29
2.42,2025-10-30
2.404,2025-10-31
2.406,2025-11-03
2.376,2025-11-04
2.388,2025-11-05
2.422,2025-11-06
2.424,2025-11-07
2.439,2025-11-10
2.426,2025-11-11
2.43,2025-11-12
2.46,2025-11-13
2.433,2025-11-14
2.413,2025-11-17
2.381,2025-11-18
2.385,2025-11-19
2.374,2025-11-20
2.317,2025-11-21
2.314,2025-11-24
2.336,2025-11-25
2.342,2025-11-26
2.332,2025-11-27
2.342,2025-11-28
2.361,2025-12-01
2.36,2025-12-02
2.353,2025-12-03
2.358,2025-12-04
2.383,2025-12-05
2.382,2025-12-08
2.348,2025-12-09
2.357,2025-12-10
2.336,2025-12-11
2.344,2025-12-12
2.34,2025-12-15
2.319,2025-12-16
2.351,2025-12-17
2.336,2025-12-18
2.354,2025-12-19
2.352,2025-12-22
2.355,2025-12-23
2.368,2025-12-24
2.374,2025-12-25
2.391,2025-12-26
2.38,2025-12-29
2.392,2025-12-30
2.387,2025-12-31
2.418,2026-01-05
2.463,2026-01-06
2.452,2026-01-07
2.439,2026-01-08
2.472,2026-01-09
2.482,2026-01-12
2.465,2026-01-13
2.468,2026-01-14
2.47,2026-01-15
2.45,2026-01-16
2.466,2026-01-19
2.475,2026-01-20
2.482,2026-01-21
2.482,2026-01-22
2.504,2026-01-23
