收盘,日期
0.946,2025-09-26
0.949,2025-09-29
0.948,2025-09-30
0.949,2025-10-09
0.952,2025-10-10
0.946,2025-10-13
0.956,2025-10-14
0.966,2025-10-15
0.981,2025-10-16
0.97,2025-10-17
0.981,2025-10-20
0.983,2025-10-21
0.98,2025-10-22
0.988,2025-10-23
0.99,2025-10-24
0.995,2025-10-27
0.994,2025-10-28
0.997,2025-10-29
0.994,2025-10-30
0.99,2025-10-31
1.009,2025-11-03
1.007,2025-11-04
1.011,2025-11-05
1.024,2025-11-06
1.029,2025-11-07
1.039,2025-11-10
1.038,2025-11-11
1.055,2025-11-12
1.049,2025-11-13
1.035,2025-11-14
1.029,2025-11-17
1.01,2025-11-18
1.016,2025-11-19
1.013,2025-11-20
0.994,2025-11-21
0.992,2025-11-24
0.998,2025-11-25
0.998,2025-11-26
0.997,2025-11-27
0.992,2025-11-28
1.0,2025-12-01
1.005,2025-12-02
0.998,2025-12-03
1.005,2025-12-04
1.005,2025-12-05
0.999,2025-12-08
0.985,2025-12-09
0.969,2025-12-10
0.968,2025-12-11
0.974,2025-12-12
0.976,2025-12-15
0.963,2025-12-16
0.966,2025-12-17
0.971,2025-12-18
0.968,2025-12-19
0.966,2025-12-22
0.968,2025-12-23
0.964,2025-12-24
0.963,2025-12-25
0.965,2025-12-26
0.959,2025-12-29
0.959,2025-12-30
0.952,2025-12-31
0.95,2026-01-05
0.956,2026-01-06
0.953,2026-01-07
0.949,2026-01-08
0.953,2026-01-09
0.952,2026-01-12
0.958,2026-01-13
0.958,2026-01-14
0.96,2026-01-15
0.951,2026-01-16
0.949,2026-01-19
0.948,2026-01-20
0.948,2026-01-21
0.959,2026-01-22
0.955,2026-01-23
