收盘,日期
1.179,2025-09-26
1.178,2025-09-29
1.17,2025-09-30
1.172,2025-10-09
1.18,2025-10-10
1.187,2025-10-13
1.21,2025-10-14
1.213,2025-10-15
1.222,2025-10-16
1.219,2025-10-17
1.219,2025-10-20
1.223,2025-10-21
1.23,2025-10-22
1.236,2025-10-23
1.229,2025-10-24
1.23,2025-10-27
1.23,2025-10-28
1.22,2025-10-29
1.218,2025-10-30
1.222,2025-10-31
1.235,2025-11-03
1.249,2025-11-04
1.247,2025-11-05
1.247,2025-11-06
1.25,2025-11-07
1.261,2025-11-10
1.263,2025-11-11
1.276,2025-11-12
1.272,2025-11-13
1.27,2025-11-14
1.26,2025-11-17
1.249,2025-11-18
1.251,2025-11-19
1.257,2025-11-20
1.24,2025-11-21
1.235,2025-11-24
1.243,2025-11-25
1.235,2025-11-26
1.235,2025-11-27
1.235,2025-11-28
1.244,2025-12-01
1.244,2025-12-02
1.239,2025-12-03
1.234,2025-12-04
1.23,2025-12-05
1.223,2025-12-08
1.214,2025-12-09
1.213,2025-12-10
1.204,2025-12-11
1.201,2025-12-12
1.204,2025-12-15
1.196,2025-12-16
1.197,2025-12-17
1.215,2025-12-18
1.211,2025-12-19
1.202,2025-12-22
1.202,2025-12-23
1.204,2025-12-24
1.208,2025-12-25
1.209,2025-12-26
1.207,2025-12-29
1.205,2025-12-30
1.204,2025-12-31
1.204,2026-01-05
1.206,2026-01-06
1.201,2026-01-07
1.192,2026-01-08
1.192,2026-01-09
1.196,2026-01-12
1.199,2026-01-13
1.189,2026-01-14
1.185,2026-01-15
1.177,2026-01-16
1.177,2026-01-19
1.196,2026-01-20
1.186,2026-01-21
1.188,2026-01-22
1.184,2026-01-23
