收盘,日期
1.473,2025-09-26
1.491,2025-09-29
1.499,2025-09-30
1.562,2025-10-09
1.469,2025-10-10
1.504,2025-10-13
1.418,2025-10-14
1.449,2025-10-15
1.435,2025-10-16
1.38,2025-10-17
1.383,2025-10-20
1.42,2025-10-21
1.419,2025-10-22
1.404,2025-10-23
1.465,2025-10-24
1.488,2025-10-27
1.48,2025-10-28
1.489,2025-10-29
1.467,2025-10-30
1.417,2025-10-31
1.403,2025-11-03
1.401,2025-11-04
1.39,2025-11-05
1.437,2025-11-06
1.418,2025-11-07
1.406,2025-11-10
1.381,2025-11-11
1.371,2025-11-12
1.384,2025-11-13
1.348,2025-11-14
1.346,2025-11-17
1.361,2025-11-18
1.35,2025-11-19
1.34,2025-11-20
1.288,2025-11-21
1.3,2025-11-24
1.316,2025-11-25
1.333,2025-11-26
1.333,2025-11-27
1.343,2025-11-28
1.363,2025-12-01
1.343,2025-12-02
1.329,2025-12-03
1.352,2025-12-04
1.352,2025-12-05
1.386,2025-12-08
1.39,2025-12-09
1.379,2025-12-10
1.353,2025-12-11
1.366,2025-12-12
1.336,2025-12-15
1.315,2025-12-16
1.355,2025-12-17
1.339,2025-12-18
1.348,2025-12-19
1.384,2025-12-22
1.387,2025-12-23
1.411,2025-12-24
1.409,2025-12-25
1.406,2025-12-26
1.408,2025-12-29
1.415,2025-12-30
1.419,2025-12-31
1.472,2026-01-05
1.495,2026-01-06
1.52,2026-01-07
1.535,2026-01-08
1.547,2026-01-09
1.585,2026-01-12
1.534,2026-01-13
1.569,2026-01-14
1.563,2026-01-15
1.581,2026-01-16
1.578,2026-01-19
1.549,2026-01-20
1.596,2026-01-21
1.599,2026-01-22
1.605,2026-01-23
