收盘,日期
2.104,2025-09-26
2.13,2025-09-29
2.149,2025-09-30
2.193,2025-10-09
2.134,2025-10-10
2.125,2025-10-13
2.092,2025-10-14
2.123,2025-10-15
2.13,2025-10-16
2.071,2025-10-17
2.086,2025-10-20
2.123,2025-10-21
2.114,2025-10-22
2.125,2025-10-23
2.154,2025-10-24
2.178,2025-10-27
2.163,2025-10-28
2.189,2025-10-29
2.176,2025-10-30
2.149,2025-10-31
2.147,2025-11-03
2.131,2025-11-04
2.142,2025-11-05
2.167,2025-11-06
2.166,2025-11-07
2.17,2025-11-10
2.155,2025-11-11
2.157,2025-11-12
2.187,2025-11-13
2.152,2025-11-14
2.139,2025-11-17
2.12,2025-11-18
2.14,2025-11-19
2.12,2025-11-20
2.07,2025-11-21
2.076,2025-11-24
2.09,2025-11-25
2.105,2025-11-26
2.098,2025-11-27
2.106,2025-11-28
2.126,2025-12-01
2.117,2025-12-02
2.105,2025-12-03
2.115,2025-12-04
2.14,2025-12-05
2.15,2025-12-08
2.137,2025-12-09
2.136,2025-12-10
2.12,2025-12-11
2.136,2025-12-12
2.125,2025-12-15
2.09,2025-12-16
2.126,2025-12-17
2.111,2025-12-18
2.118,2025-12-19
2.141,2025-12-22
2.147,2025-12-23
2.153,2025-12-24
2.156,2025-12-25
2.167,2025-12-26
2.15,2025-12-29
2.161,2025-12-30
2.144,2025-12-31
2.194,2026-01-05
2.23,2026-01-06
2.228,2026-01-07
2.209,2026-01-08
2.223,2026-01-09
2.227,2026-01-12
2.226,2026-01-13
2.214,2026-01-14
2.225,2026-01-15
2.216,2026-01-16
2.22,2026-01-19
2.213,2026-01-20
2.217,2026-01-21
2.21,2026-01-22
2.2,2026-01-23
