收盘,日期
1.015,2022-09-05
1.026,2022-09-06
1.039,2022-09-09
1.029,2022-09-14
0.998,2022-09-15
0.977,2022-09-16
0.97,2022-09-19
0.977,2022-09-20
0.972,2022-09-21
0.98,2022-09-22
0.974,2022-09-23
0.96,2022-09-26
0.966,2022-09-27
0.949,2022-09-28
0.949,2022-09-30
0.927,2022-10-10
0.941,2022-10-11
0.953,2022-10-12
0.96,2022-10-13
0.986,2022-10-14
0.991,2022-10-17
0.993,2022-10-18
0.989,2022-10-19
0.98,2022-10-20
0.975,2022-10-24
0.972,2022-10-25
0.98,2022-10-26
0.984,2022-10-27
0.964,2022-10-31
0.966,2022-11-01
0.99,2022-11-02
0.992,2022-11-03
1.014,2022-11-04
1.012,2022-11-07
1.007,2022-11-08
1.01,2022-11-09
1.002,2022-11-10
1.011,2022-11-11
1.008,2022-11-14
1.026,2022-11-15
1.021,2022-11-16
1.015,2022-11-17
1.024,2022-11-18
1.016,2022-11-21
1.0,2022-11-22
1.009,2022-11-23
1.01,2022-11-24
1.005,2022-11-25
0.998,2022-11-28
1.016,2022-11-29
1.016,2022-11-30
1.022,2022-12-01
1.022,2022-12-02
1.021,2022-12-05
1.023,2022-12-06
1.02,2022-12-07
1.015,2022-12-12
1.001,2022-12-16
0.979,2022-12-19
0.969,2022-12-20
0.965,2022-12-21
0.965,2022-12-22
0.953,2022-12-23
0.965,2022-12-26
0.971,2022-12-27
0.967,2022-12-28
0.967,2022-12-29
0.969,2022-12-30
0.983,2023-01-03
0.988,2023-01-05
0.991,2023-01-06
0.997,2023-01-09
0.998,2023-01-10
0.995,2023-01-11
0.994,2023-01-13
1.013,2023-01-16
1.001,2023-01-17
1.016,2023-01-18
1.023,2023-01-19
1.031,2023-01-20
1.037,2023-01-30
1.037,2023-01-31
1.048,2023-02-01
1.047,2023-02-02
1.045,2023-02-03
1.036,2023-02-06
1.036,2023-02-07
1.034,2023-02-08
1.045,2023-02-09
1.041,2023-02-10
1.049,2023-02-13
1.05,2023-02-14
1.049,2023-02-15
1.039,2023-02-16
1.029,2023-02-17
1.05,2023-02-20
1.046,2023-02-21
1.067,2023-02-22
1.046,2023-02-23
1.054,2023-02-24
1.049,2023-02-27
1.051,2023-02-28
1.051,2023-03-01
1.051,2023-03-02
1.052,2023-03-06
1.051,2023-03-07
1.061,2023-03-08
1.061,2023-03-09
1.026,2023-03-10
