收盘,日期
99.962,2025-09-26
99.998,2025-09-29
100.224,2025-09-30
100.147,2025-10-09
100.162,2025-10-10
100.219,2025-10-13
100.294,2025-10-14
100.19,2025-10-15
100.314,2025-10-16
100.53,2025-10-17
100.5,2025-10-20
100.519,2025-10-21
100.539,2025-10-22
100.527,2025-10-23
100.539,2025-10-24
100.6,2025-10-27
100.777,2025-10-28
100.87,2025-10-29
100.95,2025-10-30
101.154,2025-10-31
101.16,2025-11-03
101.177,2025-11-04
101.099,2025-11-05
101.062,2025-11-06
100.989,2025-11-07
100.98,2025-11-10
100.97,2025-11-11
100.965,2025-11-12
100.947,2025-11-13
100.965,2025-11-14
101.02,2025-11-17
101.076,2025-11-18
101.09,2025-11-19
101.061,2025-11-20
101.012,2025-11-21
100.981,2025-11-24
100.947,2025-11-25
100.759,2025-11-26
100.818,2025-11-27
100.83,2025-11-28
100.86,2025-12-01
100.809,2025-12-02
100.723,2025-12-03
100.621,2025-12-04
100.687,2025-12-05
100.586,2025-12-08
100.594,2025-12-09
100.606,2025-12-10
100.687,2025-12-11
100.654,2025-12-12
100.583,2025-12-15
100.579,2025-12-16
100.593,2025-12-17
100.693,2025-12-18
100.785,2025-12-19
100.736,2025-12-22
100.804,2025-12-23
100.814,2025-12-24
100.834,2025-12-25
100.877,2025-12-26
100.713,2025-12-29
100.685,2025-12-30
100.751,2025-12-31
100.758,2026-01-05
100.73,2026-01-06
100.727,2026-01-07
100.808,2026-01-08
100.855,2026-01-09
100.755,2026-01-12
100.787,2026-01-13
100.847,2026-01-14
100.962,2026-01-15
101.03,2026-01-16
100.901,2026-01-19
100.939,2026-01-20
100.961,2026-01-21
100.989,2026-01-22
101.058,2026-01-23
