开盘,收盘,日期
1.014,1.005,2023-04-12
1.001,1.001,2023-04-13
1.002,1.007,2023-04-14
1.007,1.009,2023-04-17
1.007,1.008,2023-04-18
1.009,1.003,2023-04-19
1.004,0.99,2023-04-20
0.992,0.971,2023-04-21
0.97,0.951,2023-04-24
0.952,0.935,2023-04-25
0.932,0.95,2023-04-26
0.945,0.955,2023-04-27
0.955,0.958,2023-04-28
0.95,0.95,2023-05-04
0.954,0.938,2023-05-05
0.939,0.94,2023-05-08
0.94,0.927,2023-05-09
0.927,0.937,2023-05-10
0.939,0.937,2023-05-11
0.937,0.925,2023-05-12
0.925,0.947,2023-05-15
0.942,0.943,2023-05-16
0.943,0.941,2023-05-17
0.944,0.937,2023-05-18
0.937,0.937,2023-05-19
0.941,0.938,2023-05-22
0.938,0.93,2023-05-23
0.93,0.925,2023-05-24
0.925,0.926,2023-05-25
0.93,0.922,2023-05-26
0.922,0.911,2023-05-29
0.91,0.911,2023-05-30
0.911,0.905,2023-05-31
0.904,0.907,2023-06-01
0.907,0.917,2023-06-02
0.911,0.907,2023-06-05
0.906,0.894,2023-06-06
0.893,0.883,2023-06-07
0.883,0.884,2023-06-08
0.883,0.884,2023-06-09
0.883,0.889,2023-06-12
0.892,0.895,2023-06-13
0.891,0.891,2023-06-14
0.892,0.923,2023-06-15
0.922,0.932,2023-06-16
0.932,0.931,2023-06-19
0.931,0.935,2023-06-20
0.93,0.915,2023-06-21
0.91,0.91,2023-06-26
0.912,0.912,2023-06-27
0.912,0.907,2023-06-28
0.905,0.911,2023-06-29
0.908,0.921,2023-06-30
0.92,0.924,2023-07-03
0.922,0.927,2023-07-04
0.922,0.92,2023-07-05
0.917,0.912,2023-07-06
0.908,0.906,2023-07-07
0.906,0.915,2023-07-10
0.926,0.921,2023-07-11
0.922,0.916,2023-07-12
0.918,0.932,2023-07-13
0.932,0.927,2023-07-14
0.924,0.922,2023-07-17
0.922,0.922,2023-07-18
0.923,0.916,2023-07-19
0.92,0.909,2023-07-20
0.903,0.909,2023-07-21
0.908,0.903,2023-07-24
0.908,0.92,2023-07-25
0.92,0.919,2023-07-26
0.92,0.916,2023-07-27
0.91,0.929,2023-07-28
0.933,0.936,2023-07-31
0.936,0.931,2023-08-01
0.931,0.927,2023-08-02
0.921,0.937,2023-08-03
0.95,0.945,2023-08-04
0.935,0.933,2023-08-07
0.926,0.928,2023-08-08
0.932,0.929,2023-08-09
0.929,0.931,2023-08-10
0.931,0.911,2023-08-11
0.91,0.905,2023-08-14
0.905,0.897,2023-08-15
0.897,0.888,2023-08-16
0.885,0.895,2023-08-17
0.896,0.881,2023-08-18
0.882,0.872,2023-08-21
0.879,0.871,2023-08-22
0.871,0.851,2023-08-23
0.851,0.858,2023-08-24
0.857,0.849,2023-08-25
0.93,0.86,2023-08-28
0.858,0.879,2023-08-29
0.878,0.884,2023-08-30
0.88,0.878,2023-08-31
0.877,0.875,2023-09-01
0.875,0.884,2023-09-04
0.889,0.882,2023-09-05
0.877,0.88,2023-09-06
0.88,0.865,2023-09-07
0.865,0.861,2023-09-08
0.861,0.869,2023-09-11
0.869,0.867,2023-09-12
0.867,0.856,2023-09-13
0.856,0.851,2023-09-14
0.855,0.849,2023-09-15
0.85,0.853,2023-09-18
0.851,0.846,2023-09-19
0.844,0.839,2023-09-20
0.839,0.831,2023-09-21
0.834,0.851,2023-09-22
0.847,0.848,2023-09-25
0.848,0.844,2023-09-26
0.844,0.851,2023-09-27
0.851,0.853,2023-09-28
0.851,0.852,2023-10-09
0.86,0.848,2023-10-10
0.853,0.859,2023-10-11
0.864,0.862,2023-10-12
0.855,0.855,2023-10-13
0.855,0.84,2023-10-16
0.838,0.841,2023-10-17
0.841,0.829,2023-10-18
0.827,0.822,2023-10-19
0.819,0.814,2023-10-20
0.811,0.8,2023-10-23
0.8,0.806,2023-10-24
0.809,0.799,2023-10-25
0.793,0.809,2023-10-26
0.804,0.824,2023-10-27
0.821,0.84,2023-10-30
0.841,0.834,2023-10-31
0.834,0.829,2023-11-01
0.832,0.823,2023-11-02
0.823,0.836,2023-11-03
0.839,0.86,2023-11-06
0.859,0.86,2023-11-07
0.86,0.858,2023-11-08
0.858,0.859,2023-11-09
0.859,0.855,2023-11-10
0.857,0.854,2023-11-13
0.854,0.853,2023-11-14
0.86,0.858,2023-11-15
0.858,0.846,2023-11-16
0.847,0.848,2023-11-17
0.848,0.853,2023-11-20
0.853,0.848,2023-11-21
0.845,0.836,2023-11-22
