收盘,日期
0.822,2025-09-26
0.863,2025-09-29
0.887,2025-09-30
0.891,2025-10-09
0.826,2025-10-10
0.816,2025-10-13
0.784,2025-10-14
0.812,2025-10-15
0.82,2025-10-16
0.778,2025-10-17
0.792,2025-10-20
0.807,2025-10-21
0.794,2025-10-22
0.804,2025-10-23
0.826,2025-10-24
0.829,2025-10-27
0.835,2025-10-28
0.889,2025-10-29
0.894,2025-10-30
0.89,2025-10-31
0.892,2025-11-03
0.86,2025-11-04
0.895,2025-11-05
0.909,2025-11-06
0.921,2025-11-07
0.902,2025-11-10
0.899,2025-11-11
0.879,2025-11-12
0.93,2025-11-13
0.908,2025-11-14
0.915,2025-11-17
0.875,2025-11-18
0.876,2025-11-19
0.859,2025-11-20
0.808,2025-11-21
0.81,2025-11-24
0.827,2025-11-25
0.829,2025-11-26
0.832,2025-11-27
0.845,2025-11-28
0.845,2025-12-01
0.833,2025-12-02
0.821,2025-12-03
0.827,2025-12-04
0.835,2025-12-05
0.851,2025-12-08
0.845,2025-12-09
0.838,2025-12-10
0.83,2025-12-11
0.829,2025-12-12
0.812,2025-12-15
0.791,2025-12-16
0.82,2025-12-17
0.798,2025-12-18
0.804,2025-12-19
0.818,2025-12-22
0.836,2025-12-23
0.842,2025-12-24
0.849,2025-12-25
0.867,2025-12-26
0.849,2025-12-29
0.865,2025-12-30
0.856,2025-12-31
0.875,2026-01-05
0.886,2026-01-06
0.884,2026-01-07
0.873,2026-01-08
0.882,2026-01-09
0.875,2026-01-12
0.867,2026-01-13
0.868,2026-01-14
0.878,2026-01-15
0.887,2026-01-16
0.889,2026-01-19
0.866,2026-01-20
0.874,2026-01-21
0.864,2026-01-22
0.887,2026-01-23
