收盘,日期
1.144,2025-09-26
1.153,2025-09-29
1.159,2025-09-30
1.182,2025-10-09
1.181,2025-10-10
1.193,2025-10-13
1.177,2025-10-14
1.189,2025-10-15
1.184,2025-10-16
1.178,2025-10-17
1.176,2025-10-20
1.183,2025-10-21
1.186,2025-10-22
1.197,2025-10-23
1.195,2025-10-24
1.209,2025-10-27
1.203,2025-10-28
1.213,2025-10-29
1.215,2025-10-30
1.216,2025-10-31
1.217,2025-11-03
1.206,2025-11-04
1.208,2025-11-05
1.234,2025-11-06
1.239,2025-11-07
1.26,2025-11-10
1.251,2025-11-11
1.266,2025-11-12
1.277,2025-11-13
1.264,2025-11-14
1.247,2025-11-17
1.226,2025-11-18
1.235,2025-11-19
1.232,2025-11-20
1.206,2025-11-21
1.2,2025-11-24
1.206,2025-11-25
1.208,2025-11-26
1.207,2025-11-27
1.212,2025-11-28
1.234,2025-12-01
1.229,2025-12-02
1.237,2025-12-03
1.234,2025-12-04
1.247,2025-12-05
1.243,2025-12-08
1.223,2025-12-09
1.224,2025-12-10
1.216,2025-12-11
1.222,2025-12-12
1.231,2025-12-15
1.222,2025-12-16
1.233,2025-12-17
1.234,2025-12-18
1.245,2025-12-19
1.242,2025-12-22
1.242,2025-12-23
1.245,2025-12-24
1.244,2025-12-25
1.255,2025-12-26
1.253,2025-12-29
1.262,2025-12-30
1.262,2025-12-31
1.268,2026-01-05
1.29,2026-01-06
1.281,2026-01-07
1.275,2026-01-08
1.281,2026-01-09
1.287,2026-01-12
1.291,2026-01-13
1.285,2026-01-14
1.292,2026-01-15
1.281,2026-01-16
1.303,2026-01-19
1.318,2026-01-20
1.321,2026-01-21
1.336,2026-01-22
1.338,2026-01-23
