收盘,日期
1.738,2025-09-26
1.767,2025-09-29
1.776,2025-09-30
1.781,2025-10-09
1.732,2025-10-10
1.715,2025-10-13
1.675,2025-10-14
1.708,2025-10-15
1.697,2025-10-16
1.652,2025-10-17
1.673,2025-10-20
1.708,2025-10-21
1.696,2025-10-22
1.694,2025-10-23
1.721,2025-10-24
1.743,2025-10-27
1.74,2025-10-28
1.768,2025-10-29
1.743,2025-10-30
1.737,2025-10-31
1.745,2025-11-03
1.715,2025-11-04
1.726,2025-11-05
1.741,2025-11-06
1.738,2025-11-07
1.735,2025-11-10
1.722,2025-11-11
1.719,2025-11-12
1.746,2025-11-13
1.718,2025-11-14
1.714,2025-11-17
1.703,2025-11-18
1.691,2025-11-19
1.673,2025-11-20
1.618,2025-11-21
1.635,2025-11-24
1.661,2025-11-25
1.674,2025-11-26
1.669,2025-11-27
1.687,2025-11-28
1.704,2025-12-01
1.69,2025-12-02
1.667,2025-12-03
1.676,2025-12-04
1.701,2025-12-05
1.732,2025-12-08
1.731,2025-12-09
1.734,2025-12-10
1.708,2025-12-11
1.72,2025-12-12
1.7,2025-12-15
1.667,2025-12-16
1.709,2025-12-17
1.691,2025-12-18
1.697,2025-12-19
1.718,2025-12-22
1.723,2025-12-23
1.741,2025-12-24
1.762,2025-12-25
1.762,2025-12-26
1.752,2025-12-29
1.758,2025-12-30
1.751,2025-12-31
1.797,2026-01-05
1.814,2026-01-06
1.815,2026-01-07
1.818,2026-01-08
1.85,2026-01-09
1.899,2026-01-12
1.889,2026-01-14
1.878,2026-01-15
1.875,2026-01-16
1.87,2026-01-19
1.837,2026-01-20
1.852,2026-01-21
1.865,2026-01-22
1.886,2026-01-23
