收盘,日期
1.534,2025-09-26
1.548,2025-09-29
1.546,2025-09-30
1.555,2025-10-09
1.548,2025-10-10
1.538,2025-10-13
1.521,2025-10-14
1.551,2025-10-15
1.533,2025-10-16
1.497,2025-10-17
1.512,2025-10-20
1.547,2025-10-21
1.544,2025-10-22
1.549,2025-10-23
1.558,2025-10-24
1.57,2025-10-27
1.574,2025-10-28
1.574,2025-10-29
1.56,2025-10-30
1.573,2025-10-31
1.583,2025-11-03
1.573,2025-11-04
1.589,2025-11-05
1.598,2025-11-06
1.595,2025-11-07
1.605,2025-11-10
1.618,2025-11-11
1.612,2025-11-12
1.636,2025-11-13
1.632,2025-11-14
1.631,2025-11-17
1.608,2025-11-18
1.59,2025-11-19
1.579,2025-11-20
1.526,2025-11-21
1.54,2025-11-24
1.565,2025-11-25
1.557,2025-11-26
1.572,2025-11-27
1.595,2025-11-28
1.605,2025-12-01
1.604,2025-12-02
1.594,2025-12-03
1.585,2025-12-04
1.609,2025-12-05
1.627,2025-12-08
1.615,2025-12-09
1.616,2025-12-10
1.589,2025-12-11
1.584,2025-12-12
1.584,2025-12-15
1.555,2025-12-16
1.573,2025-12-17
1.58,2025-12-18
1.607,2025-12-19
1.62,2025-12-22
1.607,2025-12-23
1.631,2025-12-24
1.65,2025-12-25
1.645,2025-12-26
1.641,2025-12-30
1.643,2025-12-31
1.664,2026-01-05
1.677,2026-01-06
1.677,2026-01-07
1.697,2026-01-08
1.715,2026-01-09
1.755,2026-01-12
1.73,2026-01-13
1.739,2026-01-14
1.725,2026-01-15
1.736,2026-01-16
1.77,2026-01-19
1.762,2026-01-20
1.781,2026-01-21
1.803,2026-01-22
1.831,2026-01-23
