收盘,日期
1.468,2025-09-26
1.478,2025-09-29
1.485,2025-09-30
1.51,2025-10-09
1.51,2025-10-10
1.486,2025-10-13
1.469,2025-10-14
1.485,2025-10-15
1.497,2025-10-16
1.472,2025-10-17
1.503,2025-10-20
1.518,2025-10-21
1.538,2025-10-22
1.535,2025-10-23
1.562,2025-10-24
1.603,2025-10-27
1.605,2025-10-28
1.64,2025-10-29
1.619,2025-10-30
1.616,2025-10-31
1.616,2025-11-03
1.59,2025-11-04
1.569,2025-11-05
1.599,2025-11-06
1.584,2025-11-07
1.61,2025-11-10
1.617,2025-11-11
1.627,2025-11-12
1.627,2025-11-13
1.584,2025-11-14
1.581,2025-11-17
1.526,2025-11-18
1.53,2025-11-19
1.586,2025-11-20
1.536,2025-11-21
1.544,2025-11-24
1.576,2025-11-25
1.598,2025-11-26
1.592,2025-11-27
1.607,2025-11-28
1.593,2025-12-01
1.594,2025-12-02
1.614,2025-12-03
1.611,2025-12-04
1.61,2025-12-05
1.602,2025-12-08
1.584,2025-12-09
1.589,2025-12-10
1.574,2025-12-11
1.581,2025-12-12
1.567,2025-12-15
1.541,2025-12-16
1.561,2025-12-17
1.547,2025-12-18
1.563,2025-12-19
1.593,2025-12-22
1.583,2025-12-23
1.582,2025-12-24
1.576,2025-12-25
1.573,2025-12-26
1.565,2025-12-29
1.563,2025-12-30
1.554,2025-12-31
1.579,2026-01-05
1.578,2026-01-06
1.572,2026-01-07
1.564,2026-01-08
1.56,2026-01-09
1.559,2026-01-12
1.573,2026-01-13
1.562,2026-01-14
1.562,2026-01-15
1.559,2026-01-16
1.543,2026-01-19
1.534,2026-01-20
1.528,2026-01-21
1.552,2026-01-22
1.546,2026-01-23
