收盘,日期
1.59,2025-09-26
1.638,2025-09-29
1.634,2025-09-30
1.644,2025-10-09
1.559,2025-10-10
1.534,2025-10-13
1.47,2025-10-14
1.509,2025-10-15
1.52,2025-10-16
1.47,2025-10-17
1.506,2025-10-20
1.553,2025-10-21
1.543,2025-10-22
1.545,2025-10-23
1.608,2025-10-24
1.638,2025-10-27
1.636,2025-10-28
1.691,2025-10-29
1.658,2025-10-30
1.617,2025-10-31
1.617,2025-11-03
1.584,2025-11-04
1.601,2025-11-05
1.633,2025-11-06
1.624,2025-11-07
1.602,2025-11-10
1.577,2025-11-11
1.577,2025-11-12
1.61,2025-11-13
1.567,2025-11-14
1.558,2025-11-17
1.543,2025-11-18
1.552,2025-11-19
1.535,2025-11-20
1.473,2025-11-21
1.473,2025-11-24
1.5,2025-11-25
1.539,2025-11-26
1.53,2025-11-27
1.535,2025-11-28
1.562,2025-12-01
1.553,2025-12-02
1.538,2025-12-03
1.563,2025-12-04
1.577,2025-12-05
1.625,2025-12-08
1.638,2025-12-09
1.635,2025-12-10
1.612,2025-12-11
1.621,2025-12-12
1.592,2025-12-15
1.56,2025-12-16
1.616,2025-12-17
1.575,2025-12-18
1.579,2025-12-19
1.619,2025-12-22
1.628,2025-12-23
1.639,2025-12-24
1.642,2025-12-25
1.644,2025-12-26
1.629,2025-12-29
1.645,2025-12-30
1.622,2025-12-31
1.669,2026-01-05
1.675,2026-01-06
1.68,2026-01-07
1.66,2026-01-08
1.668,2026-01-09
1.698,2026-01-12
1.662,2026-01-13
1.673,2026-01-14
1.685,2026-01-15
1.682,2026-01-16
1.667,2026-01-19
1.635,2026-01-20
1.643,2026-01-21
1.66,2026-01-22
1.662,2026-01-23
