收盘,日期
0.93,2022-09-05
0.926,2022-09-07
0.919,2022-09-08
0.931,2022-09-09
0.934,2022-09-13
0.934,2022-09-14
0.96,2022-09-15
0.921,2022-09-16
0.911,2022-09-19
0.93,2022-09-20
0.915,2022-09-21
0.905,2022-09-22
0.9,2022-09-23
0.909,2022-09-26
0.885,2022-09-27
0.885,2022-09-28
0.878,2022-09-29
0.89,2022-09-30
0.853,2022-10-10
0.872,2022-10-11
0.861,2022-10-12
0.85,2022-10-13
0.869,2022-10-14
0.857,2022-10-17
0.86,2022-10-18
0.876,2022-10-19
0.854,2022-10-20
0.862,2022-10-21
0.84,2022-10-24
0.829,2022-10-25
0.829,2022-10-26
0.832,2022-10-27
0.815,2022-10-28
0.8,2022-10-31
0.821,2022-11-01
0.827,2022-11-02
0.822,2022-11-03
0.841,2022-11-04
0.855,2022-11-07
0.846,2022-11-08
0.831,2022-11-09
0.825,2022-11-10
0.853,2022-11-11
0.874,2022-11-14
0.913,2022-11-15
0.904,2022-11-16
0.893,2022-11-17
0.893,2022-11-18
0.887,2022-11-21
0.875,2022-11-22
0.895,2022-11-23
0.88,2022-11-24
0.88,2022-11-25
0.864,2022-11-28
0.888,2022-11-29
0.894,2022-11-30
0.902,2022-12-01
0.9,2022-12-02
0.915,2022-12-05
0.924,2022-12-06
0.928,2022-12-07
0.93,2022-12-08
0.944,2022-12-09
0.943,2022-12-12
