收盘,日期
1.479,2025-09-26
1.497,2025-09-29
1.504,2025-09-30
1.528,2025-10-09
1.5,2025-10-10
1.493,2025-10-13
1.474,2025-10-14
1.495,2025-10-15
1.499,2025-10-16
1.469,2025-10-17
1.472,2025-10-20
1.494,2025-10-21
1.492,2025-10-22
1.498,2025-10-23
1.514,2025-10-24
1.534,2025-10-27
1.526,2025-10-28
1.545,2025-10-29
1.534,2025-10-30
1.513,2025-10-31
1.517,2025-11-03
1.505,2025-11-04
1.507,2025-11-05
1.527,2025-11-06
1.525,2025-11-07
1.529,2025-11-10
1.516,2025-11-11
1.514,2025-11-12
1.529,2025-11-13
1.509,2025-11-14
1.5,2025-11-17
1.492,2025-11-18
1.497,2025-11-19
1.491,2025-11-20
1.455,2025-11-21
1.455,2025-11-24
1.465,2025-11-25
1.473,2025-11-26
1.472,2025-11-27
1.477,2025-11-28
1.491,2025-12-01
1.484,2025-12-02
1.48,2025-12-03
1.486,2025-12-04
1.496,2025-12-05
1.507,2025-12-08
1.5,2025-12-09
1.499,2025-12-10
1.487,2025-12-11
1.494,2025-12-12
1.488,2025-12-15
1.474,2025-12-16
1.498,2025-12-17
1.49,2025-12-18
1.496,2025-12-19
1.508,2025-12-22
1.512,2025-12-23
1.519,2025-12-24
1.522,2025-12-25
1.527,2025-12-26
1.52,2025-12-29
1.524,2025-12-30
1.522,2025-12-31
1.547,2026-01-05
1.57,2026-01-06
1.565,2026-01-07
1.555,2026-01-08
1.564,2026-01-09
1.571,2026-01-12
1.563,2026-01-13
1.569,2026-01-14
1.56,2026-01-15
1.558,2026-01-16
1.555,2026-01-19
1.547,2026-01-20
1.552,2026-01-21
1.548,2026-01-22
1.546,2026-01-23
