收盘,日期
0.83,2025-09-26
0.83,2025-09-29
0.845,2025-09-30
0.85,2025-10-09
0.843,2025-10-10
0.83,2025-10-13
0.823,2025-10-14
0.832,2025-10-15
0.832,2025-10-16
0.814,2025-10-17
0.815,2025-10-20
0.822,2025-10-21
0.818,2025-10-22
0.816,2025-10-23
0.82,2025-10-24
0.82,2025-10-27
0.818,2025-10-28
0.817,2025-10-29
0.803,2025-10-30
0.811,2025-10-31
0.809,2025-11-03
0.798,2025-11-04
0.806,2025-11-05
0.802,2025-11-06
0.802,2025-11-07
0.815,2025-11-10
0.816,2025-11-11
0.818,2025-11-12
0.82,2025-11-13
0.817,2025-11-14
0.805,2025-11-17
0.8,2025-11-18
0.792,2025-11-19
0.784,2025-11-20
0.766,2025-11-21
0.773,2025-11-24
0.777,2025-11-25
0.775,2025-11-26
0.775,2025-11-27
0.78,2025-11-28
0.783,2025-12-01
0.775,2025-12-02
0.772,2025-12-03
0.768,2025-12-04
0.774,2025-12-05
0.773,2025-12-08
0.765,2025-12-09
0.764,2025-12-10
0.756,2025-12-11
0.759,2025-12-12
0.757,2025-12-15
0.749,2025-12-16
0.759,2025-12-17
0.763,2025-12-18
0.767,2025-12-19
0.765,2025-12-22
0.759,2025-12-23
0.76,2025-12-24
0.772,2025-12-25
0.767,2025-12-26
0.76,2025-12-29
0.753,2025-12-30
0.747,2025-12-31
0.794,2026-01-05
0.798,2026-01-06
0.794,2026-01-07
0.804,2026-01-08
0.82,2026-01-09
0.836,2026-01-12
0.84,2026-01-13
0.85,2026-01-14
0.832,2026-01-15
0.817,2026-01-16
0.813,2026-01-19
0.803,2026-01-20
0.809,2026-01-21
0.804,2026-01-22
0.817,2026-01-23
