收盘,日期
1.457,2025-09-26
1.475,2025-09-29
1.505,2025-09-30
1.552,2025-10-09
1.455,2025-10-10
1.489,2025-10-13
1.412,2025-10-14
1.434,2025-10-15
1.414,2025-10-16
1.36,2025-10-17
1.368,2025-10-20
1.404,2025-10-21
1.407,2025-10-22
1.402,2025-10-23
1.471,2025-10-24
1.498,2025-10-27
1.486,2025-10-28
1.497,2025-10-29
1.476,2025-10-30
1.422,2025-10-31
1.4,2025-11-03
1.388,2025-11-04
1.378,2025-11-05
1.432,2025-11-06
1.41,2025-11-07
1.393,2025-11-10
1.37,2025-11-11
1.368,2025-11-12
1.386,2025-11-13
1.347,2025-11-14
1.345,2025-11-17
1.349,2025-11-18
1.337,2025-11-19
1.324,2025-11-20
1.276,2025-11-21
1.283,2025-11-24
1.295,2025-11-25
1.313,2025-11-26
1.308,2025-11-27
1.328,2025-11-28
1.342,2025-12-01
1.325,2025-12-02
1.315,2025-12-03
1.339,2025-12-04
1.338,2025-12-05
1.368,2025-12-08
1.362,2025-12-09
1.362,2025-12-10
1.341,2025-12-11
1.368,2025-12-12
1.335,2025-12-15
1.31,2025-12-16
1.344,2025-12-17
1.33,2025-12-18
1.326,2025-12-19
1.358,2025-12-22
1.365,2025-12-23
1.38,2025-12-24
1.381,2025-12-25
1.376,2025-12-26
1.377,2025-12-29
1.394,2025-12-30
1.383,2025-12-31
1.448,2026-01-05
1.476,2026-01-06
1.496,2026-01-07
1.507,2026-01-08
1.532,2026-01-09
1.573,2026-01-12
1.52,2026-01-13
1.56,2026-01-14
1.561,2026-01-15
1.6,2026-01-16
1.589,2026-01-19
1.564,2026-01-20
1.624,2026-01-21
1.626,2026-01-22
1.638,2026-01-23
