日期,open,high,low,收盘,volume,amount
2025-12-12,0.975,1.001,0.975,0.993,104304044,103421725
2025-12-15,0.983,0.992,0.973,0.976,32742713,32173662
2025-12-16,0.969,0.976,0.948,0.952,36236287,34735192
2025-12-17,0.952,0.986,0.952,0.986,44883503,43573636
2025-12-18,0.975,0.983,0.972,0.973,28452871,27807846
2025-12-19,0.976,0.986,0.969,0.973,25965779,25373515
2025-12-22,0.975,0.995,0.975,0.992,38228745,37841312
2025-12-23,0.992,1.002,0.989,0.994,27808402,27700066
2025-12-24,0.994,1.003,0.988,1.002,50374990,50291469
2025-12-25,0.997,1.011,0.994,1.009,72338378,72855408
2025-12-26,1.006,1.012,0.998,1.004,30221360,30412337
2025-12-29,1.01,1.02,1.004,1.008,55750025,56542593
2025-12-30,1.005,1.026,1.003,1.021,56572528,57752515
2025-12-31,1.024,1.029,1.013,1.018,33306242,33930517
2026-01-05,1.022,1.059,1.021,1.054,67271707,70302727
2026-01-06,1.056,1.066,1.041,1.065,49871315,52601038
2026-01-07,1.069,1.08,1.057,1.069,63922125,68250905
2026-01-08,1.068,1.082,1.061,1.067,37602699,40287935
2026-01-09,1.056,1.11,1.056,1.11,65792081,71348983
2026-01-12,1.177,1.19,1.11,1.19,258042203,295761070
2026-01-13,1.2,1.215,1.13,1.139,252846811,294962133
2026-01-14,1.128,1.186,1.128,1.165,197007362,229173424
2026-01-15,1.15,1.164,1.133,1.154,101437526,116334391
2026-01-16,1.156,1.166,1.135,1.144,83580920,95975866
2026-01-19,1.14,1.148,1.124,1.126,70955050,80403463
2026-01-20,1.13,1.133,1.095,1.105,81575928,90647741
2026-01-21,1.094,1.14,1.092,1.129,77285944,87160205
