收盘,日期
0.983,2025-11-25
0.975,2025-11-26
0.988,2025-11-27
1.0,2025-11-28
1.01,2025-12-01
1.002,2025-12-02
1.003,2025-12-03
0.997,2025-12-04
1.011,2025-12-05
1.013,2025-12-08
0.999,2025-12-09
1.001,2025-12-10
0.996,2025-12-11
0.992,2025-12-12
0.997,2025-12-15
0.982,2025-12-16
1.01,2025-12-17
1.011,2025-12-18
1.026,2025-12-19
1.042,2025-12-22
1.05,2025-12-23
1.067,2025-12-24
1.072,2025-12-25
1.099,2025-12-26
1.086,2025-12-29
1.106,2025-12-30
1.105,2025-12-31
1.12,2026-01-05
1.16,2026-01-06
1.154,2026-01-07
1.143,2026-01-08
1.145,2026-01-09
1.138,2026-01-12
1.143,2026-01-13
1.146,2026-01-14
1.162,2026-01-15
1.157,2026-01-16
1.192,2026-01-19
1.21,2026-01-20
1.215,2026-01-21
1.235,2026-01-22
1.245,2026-01-23
