收盘,日期
1.128,2025-09-26
1.145,2025-09-29
1.142,2025-09-30
1.165,2025-10-09
1.173,2025-10-10
1.171,2025-10-13
1.15,2025-10-14
1.157,2025-10-15
1.151,2025-10-16
1.131,2025-10-17
1.134,2025-10-20
1.152,2025-10-21
1.147,2025-10-22
1.153,2025-10-23
1.157,2025-10-24
1.172,2025-10-27
1.159,2025-10-28
1.182,2025-10-29
1.176,2025-10-30
1.171,2025-10-31
1.174,2025-11-03
1.168,2025-11-04
1.174,2025-11-05
1.186,2025-11-06
1.191,2025-11-07
1.208,2025-11-10
1.199,2025-11-11
1.204,2025-11-12
1.216,2025-11-13
1.203,2025-11-14
1.196,2025-11-17
1.176,2025-11-18
1.177,2025-11-19
1.171,2025-11-20
1.134,2025-11-21
1.139,2025-11-24
1.143,2025-11-25
1.142,2025-11-26
1.139,2025-11-27
1.149,2025-11-28
1.165,2025-12-01
1.157,2025-12-02
1.164,2025-12-03
1.162,2025-12-04
1.173,2025-12-05
1.173,2025-12-08
1.156,2025-12-09
1.165,2025-12-10
1.151,2025-12-11
1.155,2025-12-12
1.159,2025-12-15
1.142,2025-12-16
1.159,2025-12-17
1.165,2025-12-18
1.172,2025-12-19
1.171,2025-12-22
1.168,2025-12-23
1.179,2025-12-24
1.191,2025-12-25
1.202,2025-12-26
1.194,2025-12-29
1.194,2025-12-30
1.188,2025-12-31
1.2,2026-01-05
1.29,2026-01-06
1.27,2026-01-07
1.233,2026-01-08
1.255,2026-01-09
1.26,2026-01-12
1.255,2026-01-13
1.263,2026-01-14
1.262,2026-01-15
1.255,2026-01-16
1.272,2026-01-19
1.279,2026-01-20
1.287,2026-01-21
1.302,2026-01-22
1.321,2026-01-23
