开盘,收盘,日期
1.012038,0.982417,2020-01-07
0.982417,0.9843917,2020-01-08
0.9853791,0.9853791,2020-01-09
0.9873537,0.9873537,2020-01-10
0.9883412,0.9814296,2020-01-13
0.9834043,0.9834043,2020-01-14
0.9834043,0.9893284,2020-01-15
0.9843917,0.9843917,2020-01-22
0.9903159,0.9903159,2020-02-05
0.9932779,0.999202,2020-02-07
1.012038,1.005126,2020-02-12
1.001177,1.001177,2020-02-13
1.002164,1.002164,2020-02-14
0.9972273,0.9972273,2020-02-17
1.022899,1.007101,2020-02-19
1.006114,1.009076,2020-02-20
0.9942652,1.012038,2020-02-21
0.9962399,0.9962399,2020-02-24
1.004139,0.999202,2020-02-25
1.007,1.007,2020-02-27
1.0,1.002,2020-02-28
1.005,1.005,2020-03-02
1.005,1.006,2020-03-03
1.0,1.007,2020-03-04
1.002,1.006,2020-03-05
1.006,1.009,2020-03-06
1.007,1.006,2020-03-09
1.007,1.007,2020-03-10
1.009,1.009,2020-03-12
1.0,1.0,2020-03-13
1.004,1.004,2020-03-16
1.004,1.007,2020-03-17
1.005,1.008,2020-03-18
1.002,1.002,2020-03-19
1.006,1.005,2020-03-20
1.006,1.004,2020-03-23
1.004,1.004,2020-03-24
1.004,1.005,2020-03-25
1.0,1.0,2020-03-26
1.001,1.005,2020-03-27
1.002,1.003,2020-03-30
1.004,1.005,2020-03-31
1.005,1.005,2020-04-01
1.006,1.006,2020-04-02
1.007,1.008,2020-04-03
1.007,1.007,2020-04-07
1.009,1.009,2020-04-08
1.01,1.01,2020-04-09
1.011,1.011,2020-04-13
1.013,1.013,2020-04-15
1.013,1.013,2020-04-16
1.014,1.016,2020-04-17
1.014,1.01,2020-04-20
1.019,1.019,2020-04-24
1.012,1.012,2020-04-27
1.015,1.016,2020-04-28
1.016,1.018,2020-05-13
1.017,1.017,2020-05-14
1.018,1.01,2020-05-19
1.013,1.016,2020-05-20
1.014,1.014,2020-05-21
1.018,1.019,2020-05-26
1.017,1.017,2020-06-04
1.002,1.002,2020-06-05
1.007,1.008,2020-06-08
1.017,1.017,2020-06-09
1.004,1.019,2020-06-11
1.016,1.018,2020-06-18
1.018,1.018,2020-06-22
1.017,1.016,2020-06-23
1.016,1.0,2020-06-24
1.011,1.011,2020-06-29
1.001,1.001,2020-07-13
1.003,1.006,2020-07-17
1.01,1.01,2020-08-10
1.002,1.002,2020-08-26
1.005,1.011,2020-08-27
1.013,1.011,2020-08-28
1.015,1.015,2020-09-02
1.013,1.015,2020-10-09
1.011,1.011,2020-10-12
0.917,1.026,2020-10-15
1.001,1.002,2020-10-16
1.009,1.009,2020-10-19
1.008,1.008,2020-10-23
1.009,1.009,2020-10-26
1.009,1.009,2020-10-27
1.008,1.008,2020-10-28
1.01,1.014,2020-10-30
1.013,1.013,2020-11-02
1.016,1.016,2020-11-05
1.017,1.017,2020-11-06
1.032,1.03,2020-11-16
1.026,1.01,2020-11-19
1.02,1.015,2020-11-23
1.012,1.012,2020-11-24
1.02,1.025,2020-11-26
1.025,1.026,2020-11-27
