收盘,日期
1.756,2025-09-26
1.779,2025-09-29
1.763,2025-09-30
1.766,2025-10-09
1.739,2025-10-10
1.733,2025-10-13
1.681,2025-10-14
1.69,2025-10-15
1.7,2025-10-16
1.672,2025-10-17
1.698,2025-10-20
1.754,2025-10-21
1.752,2025-10-22
1.74,2025-10-23
1.803,2025-10-24
1.843,2025-10-27
1.84,2025-10-28
1.847,2025-10-29
1.806,2025-10-30
1.758,2025-10-31
1.758,2025-11-03
1.742,2025-11-04
1.735,2025-11-05
1.766,2025-11-06
1.763,2025-11-07
1.756,2025-11-10
1.722,2025-11-11
1.733,2025-11-12
1.726,2025-11-13
1.698,2025-11-14
1.696,2025-11-17
1.691,2025-11-18
1.701,2025-11-19
1.704,2025-11-20
1.644,2025-11-21
1.652,2025-11-24
1.683,2025-11-25
1.739,2025-11-26
1.735,2025-11-27
1.742,2025-11-28
1.78,2025-12-01
1.776,2025-12-02
1.758,2025-12-03
1.768,2025-12-04
1.785,2025-12-05
1.845,2025-12-08
1.869,2025-12-09
1.889,2025-12-10
1.842,2025-12-11
1.85,2025-12-12
1.82,2025-12-15
1.81,2025-12-16
1.851,2025-12-17
1.837,2025-12-18
1.847,2025-12-19
1.881,2025-12-22
1.858,2025-12-23
1.875,2025-12-24
1.877,2025-12-25
1.888,2025-12-26
1.891,2025-12-29
1.908,2025-12-30
1.927,2025-12-31
1.966,2026-01-05
2.004,2026-01-06
2.004,2026-01-07
2.0,2026-01-08
2.052,2026-01-09
2.185,2026-01-12
2.057,2026-01-13
2.05,2026-01-14
1.992,2026-01-15
1.982,2026-01-16
1.966,2026-01-19
1.921,2026-01-20
1.903,2026-01-21
1.943,2026-01-22
1.953,2026-01-23
