收盘,日期
1.194,2025-09-26
1.215,2025-09-29
1.237,2025-09-30
1.269,2025-10-09
1.196,2025-10-10
1.185,2025-10-13
1.132,2025-10-14
1.165,2025-10-15
1.165,2025-10-16
1.108,2025-10-17
1.126,2025-10-20
1.178,2025-10-21
1.17,2025-10-22
1.157,2025-10-23
1.209,2025-10-24
1.246,2025-10-27
1.24,2025-10-28
1.265,2025-10-29
1.236,2025-10-30
1.195,2025-10-31
1.191,2025-11-03
1.168,2025-11-04
1.17,2025-11-05
1.203,2025-11-06
1.18,2025-11-07
1.161,2025-11-10
1.137,2025-11-11
1.132,2025-11-12
1.148,2025-11-13
1.108,2025-11-14
1.104,2025-11-17
1.104,2025-11-18
1.096,2025-11-19
1.091,2025-11-20
1.042,2025-11-21
1.037,2025-11-24
1.062,2025-11-25
1.082,2025-11-26
1.084,2025-11-27
1.095,2025-11-28
1.118,2025-12-01
1.111,2025-12-02
1.099,2025-12-03
1.106,2025-12-04
1.11,2025-12-05
1.138,2025-12-08
1.147,2025-12-09
1.138,2025-12-10
1.115,2025-12-11
1.129,2025-12-12
1.098,2025-12-15
1.081,2025-12-16
1.111,2025-12-17
1.09,2025-12-18
1.092,2025-12-19
1.121,2025-12-22
1.126,2025-12-23
1.159,2025-12-24
1.16,2025-12-25
1.152,2025-12-26
1.157,2025-12-29
1.166,2025-12-30
1.147,2025-12-31
1.193,2026-01-05
1.205,2026-01-06
1.203,2026-01-07
1.199,2026-01-08
1.212,2026-01-09
1.228,2026-01-12
1.188,2026-01-13
1.197,2026-01-14
1.21,2026-01-15
1.241,2026-01-16
1.233,2026-01-19
1.214,2026-01-20
1.246,2026-01-21
1.248,2026-01-22
1.245,2026-01-23
