收盘,日期
1.331,2025-09-26
1.346,2025-09-29
1.343,2025-09-30
1.38,2025-10-09
1.373,2025-10-10
1.363,2025-10-13
1.35,2025-10-14
1.363,2025-10-15
1.361,2025-10-16
1.348,2025-10-17
1.354,2025-10-20
1.359,2025-10-21
1.372,2025-10-22
1.355,2025-10-23
1.358,2025-10-24
1.363,2025-10-27
1.358,2025-10-28
1.353,2025-10-29
1.353,2025-10-30
1.344,2025-10-31
1.346,2025-11-03
1.341,2025-11-04
1.335,2025-11-05
1.346,2025-11-06
1.335,2025-11-07
1.343,2025-11-10
1.35,2025-11-11
1.37,2025-11-12
1.375,2025-11-13
1.357,2025-11-14
1.355,2025-11-17
1.324,2025-11-18
1.315,2025-11-19
1.329,2025-11-20
1.303,2025-11-21
1.32,2025-11-24
1.315,2025-11-25
1.346,2025-11-26
1.345,2025-11-27
1.346,2025-11-28
1.339,2025-12-01
1.336,2025-12-02
1.344,2025-12-03
1.348,2025-12-04
1.356,2025-12-05
1.353,2025-12-08
1.344,2025-12-09
1.356,2025-12-10
1.35,2025-12-11
1.37,2025-12-12
1.368,2025-12-15
1.357,2025-12-16
1.355,2025-12-17
1.343,2025-12-18
1.355,2025-12-19
1.368,2025-12-22
1.37,2025-12-23
1.38,2025-12-24
1.372,2025-12-25
1.373,2025-12-26
1.367,2025-12-29
1.364,2025-12-30
1.368,2025-12-31
1.378,2026-01-05
1.391,2026-01-06
1.391,2026-01-07
1.393,2026-01-08
1.401,2026-01-09
1.408,2026-01-12
1.425,2026-01-13
1.429,2026-01-14
1.425,2026-01-15
1.415,2026-01-16
1.388,2026-01-19
1.368,2026-01-20
1.37,2026-01-21
1.385,2026-01-22
1.389,2026-01-23
