收盘,日期
1.107,2025-09-26
1.129,2025-09-29
1.152,2025-09-30
1.239,2025-10-09
1.195,2025-10-10
1.288,2025-10-13
1.249,2025-10-14
1.244,2025-10-15
1.206,2025-10-16
1.178,2025-10-17
1.177,2025-10-20
1.193,2025-10-21
1.172,2025-10-22
1.168,2025-10-23
1.193,2025-10-24
1.226,2025-10-27
1.209,2025-10-28
1.238,2025-10-29
1.25,2025-10-30
1.214,2025-10-31
1.197,2025-11-03
1.183,2025-11-04
1.179,2025-11-05
1.198,2025-11-06
1.195,2025-11-07
1.181,2025-11-10
1.167,2025-11-11
1.147,2025-11-12
1.174,2025-11-13
1.159,2025-11-14
1.165,2025-11-17
1.141,2025-11-18
1.148,2025-11-19
1.149,2025-11-20
1.09,2025-11-21
1.099,2025-11-24
1.113,2025-11-25
1.108,2025-11-26
1.105,2025-11-27
1.123,2025-11-28
1.148,2025-12-01
1.13,2025-12-02
1.129,2025-12-03
1.122,2025-12-04
1.147,2025-12-05
1.158,2025-12-08
1.142,2025-12-09
1.142,2025-12-10
1.136,2025-12-11
1.145,2025-12-12
1.135,2025-12-15
1.101,2025-12-16
1.127,2025-12-17
1.115,2025-12-18
1.138,2025-12-19
1.163,2025-12-22
1.161,2025-12-23
1.169,2025-12-24
1.183,2025-12-25
1.193,2025-12-26
1.196,2025-12-29
1.2,2025-12-30
1.205,2025-12-31
1.231,2026-01-05
1.265,2026-01-06
1.306,2026-01-07
1.29,2026-01-08
1.343,2026-01-09
1.406,2026-01-12
1.354,2026-01-13
1.338,2026-01-14
1.327,2026-01-15
1.328,2026-01-16
1.344,2026-01-19
1.323,2026-01-20
1.343,2026-01-21
1.356,2026-01-22
1.39,2026-01-23
