收盘,日期
1.477,2025-09-26
1.488,2025-09-29
1.531,2025-09-30
1.511,2025-10-09
1.47,2025-10-10
1.42,2025-10-13
1.361,2025-10-14
1.397,2025-10-15
1.424,2025-10-16
1.383,2025-10-17
1.386,2025-10-20
1.404,2025-10-21
1.369,2025-10-22
1.339,2025-10-23
1.344,2025-10-24
1.36,2025-10-27
1.341,2025-10-28
1.353,2025-10-29
1.309,2025-10-30
1.376,2025-10-31
1.39,2025-11-03
1.351,2025-11-04
1.346,2025-11-05
1.352,2025-11-06
1.322,2025-11-07
1.34,2025-11-10
1.33,2025-11-11
1.358,2025-11-12
1.415,2025-11-13
1.4,2025-11-14
1.373,2025-11-17
1.353,2025-11-18
1.346,2025-11-19
1.348,2025-11-20
1.301,2025-11-21
1.332,2025-11-24
1.341,2025-11-25
1.366,2025-11-26
1.363,2025-11-27
1.353,2025-11-28
1.347,2025-12-01
1.329,2025-12-02
1.306,2025-12-03
1.332,2025-12-04
1.331,2025-12-05
1.318,2025-12-08
1.299,2025-12-09
1.299,2025-12-10
1.293,2025-12-11
1.302,2025-12-12
1.26,2025-12-15
1.237,2025-12-16
1.244,2025-12-17
1.246,2025-12-18
1.273,2025-12-19
1.258,2025-12-22
1.251,2025-12-23
1.245,2025-12-24
1.246,2025-12-25
1.246,2025-12-26
1.229,2025-12-29
1.21,2025-12-30
1.194,2025-12-31
1.265,2026-01-05
1.277,2026-01-06
1.323,2026-01-07
1.334,2026-01-08
1.353,2026-01-09
1.347,2026-01-12
1.376,2026-01-13
1.39,2026-01-14
1.377,2026-01-15
1.36,2026-01-16
1.325,2026-01-19
1.313,2026-01-20
1.307,2026-01-21
1.303,2026-01-22
1.32,2026-01-23
