收盘,日期
1.361,2025-09-26
1.377,2025-09-29
1.381,2025-09-30
1.385,2025-10-09
1.364,2025-10-10
1.334,2025-10-13
1.318,2025-10-14
1.344,2025-10-15
1.332,2025-10-16
1.307,2025-10-17
1.325,2025-10-20
1.336,2025-10-21
1.348,2025-10-22
1.353,2025-10-23
1.357,2025-10-24
1.369,2025-10-27
1.378,2025-10-28
1.382,2025-10-29
1.369,2025-10-30
1.367,2025-10-31
1.358,2025-11-03
1.345,2025-11-04
1.349,2025-11-05
1.38,2025-11-06
1.363,2025-11-07
1.366,2025-11-10
1.362,2025-11-11
1.366,2025-11-12
1.37,2025-11-13
1.349,2025-11-14
1.338,2025-11-17
1.334,2025-11-18
1.329,2025-11-19
1.329,2025-11-20
1.318,2025-11-21
1.317,2025-11-24
1.33,2025-11-25
1.343,2025-11-26
1.342,2025-11-27
1.343,2025-11-28
1.351,2025-12-01
1.348,2025-12-02
1.353,2025-12-03
1.363,2025-12-04
1.365,2025-12-05
1.368,2025-12-08
1.355,2025-12-09
1.36,2025-12-10
1.34,2025-12-11
1.348,2025-12-12
1.344,2025-12-15
1.332,2025-12-16
1.348,2025-12-17
1.34,2025-12-18
1.348,2025-12-19
1.356,2025-12-22
1.349,2025-12-23
1.362,2025-12-24
1.374,2025-12-25
1.369,2025-12-26
1.368,2025-12-29
1.387,2025-12-30
1.388,2025-12-31
1.407,2026-01-05
1.415,2026-01-06
1.412,2026-01-07
1.407,2026-01-08
1.429,2026-01-09
1.445,2026-01-12
1.431,2026-01-13
1.432,2026-01-14
1.42,2026-01-15
1.431,2026-01-16
1.452,2026-01-19
1.452,2026-01-20
1.457,2026-01-21
1.453,2026-01-22
1.455,2026-01-23
