收盘,日期
0.691,2025-09-26
0.694,2025-09-29
0.712,2025-09-30
0.72,2025-10-09
0.714,2025-10-10
0.719,2025-10-13
0.709,2025-10-14
0.71,2025-10-15
0.704,2025-10-16
0.684,2025-10-17
0.679,2025-10-20
0.689,2025-10-21
0.682,2025-10-22
0.679,2025-10-23
0.695,2025-10-24
0.704,2025-10-27
0.713,2025-10-28
0.716,2025-10-29
0.704,2025-10-30
0.696,2025-10-31
0.699,2025-11-03
0.691,2025-11-04
0.689,2025-11-05
0.694,2025-11-06
0.69,2025-11-07
0.689,2025-11-10
0.683,2025-11-11
0.678,2025-11-12
0.682,2025-11-13
0.678,2025-11-14
0.687,2025-11-17
0.678,2025-11-18
0.681,2025-11-19
0.674,2025-11-20
0.662,2025-11-21
0.687,2025-11-24
0.683,2025-11-25
0.671,2025-11-26
0.67,2025-11-27
0.677,2025-11-28
0.684,2025-12-01
0.681,2025-12-02
0.674,2025-12-03
0.679,2025-12-04
0.695,2025-12-05
0.703,2025-12-08
0.702,2025-12-09
0.708,2025-12-10
0.706,2025-12-11
0.713,2025-12-12
0.72,2025-12-15
0.71,2025-12-16
0.712,2025-12-17
0.719,2025-12-18
0.727,2025-12-19
0.732,2025-12-22
0.722,2025-12-23
0.741,2025-12-24
0.763,2025-12-25
0.771,2025-12-26
0.782,2025-12-29
0.776,2025-12-30
0.796,2025-12-31
0.815,2026-01-05
0.842,2026-01-06
0.835,2026-01-07
0.87,2026-01-08
0.904,2026-01-09
0.958,2026-01-12
0.9,2026-01-13
0.903,2026-01-14
0.872,2026-01-15
0.867,2026-01-16
0.883,2026-01-19
0.856,2026-01-20
0.856,2026-01-21
0.884,2026-01-22
0.908,2026-01-23
