收盘,日期
1.085307,2025-09-26
1.086262,2025-09-29
1.089128,2025-09-30
1.104414,2025-10-09
1.111102,2025-10-10
1.106325,2025-10-13
1.105369,2025-10-14
1.108235,2025-10-15
1.106325,2025-10-16
1.096771,2025-10-17
1.100592,2025-10-20
1.111102,2025-10-21
1.111102,2025-10-22
1.116834,2025-10-23
1.111102,2025-10-24
1.120655,2025-10-27
1.113012,2025-10-28
1.123521,2025-10-29
1.129254,2025-10-30
1.125432,2025-10-31
1.134986,2025-11-03
1.121611,2025-11-04
1.127343,2025-11-05
1.136897,2025-11-06
1.14454,2025-11-07
1.151227,2025-11-10
1.154094,2025-11-11
1.156004,2025-11-12
1.168424,2025-11-13
1.153138,2025-11-14
1.14454,2025-11-17
1.129254,2025-11-18
1.136897,2025-11-19
1.130209,2025-11-20
1.108235,2025-11-21
1.104414,2025-11-24
1.111102,2025-11-25
1.108235,2025-11-26
1.106325,2025-11-27
1.108235,2025-11-28
1.120655,2025-12-01
1.1197,2025-12-02
1.120655,2025-12-03
1.117789,2025-12-04
1.123521,2025-12-05
1.1197,2025-12-08
1.108235,2025-12-09
1.11,2025-12-10
1.097,2025-12-11
1.094,2025-12-12
1.101,2025-12-15
1.09,2025-12-16
1.099,2025-12-17
1.107,2025-12-18
1.108,2025-12-19
1.112,2025-12-22
1.111,2025-12-23
1.115,2025-12-24
1.116,2025-12-25
1.117,2025-12-26
1.114,2025-12-29
1.116,2025-12-30
1.118,2025-12-31
1.116,2026-01-05
1.128,2026-01-06
1.126,2026-01-07
1.126,2026-01-08
1.134,2026-01-09
1.134,2026-01-12
1.134,2026-01-13
1.128,2026-01-14
1.128,2026-01-15
1.118,2026-01-16
1.13,2026-01-19
1.14,2026-01-20
1.141,2026-01-21
1.152,2026-01-22
1.15,2026-01-23
