收盘,日期
6.95,2025-09-26
7.035,2025-09-29
7.092,2025-09-30
7.269,2025-10-09
7.192,2025-10-10
7.304,2025-10-13
7.197,2025-10-14
7.215,2025-10-15
7.191,2025-10-16
7.045,2025-10-17
7.059,2025-10-20
7.127,2025-10-21
7.085,2025-10-22
7.109,2025-10-23
7.139,2025-10-24
7.307,2025-10-27
7.25,2025-10-28
7.356,2025-10-29
7.274,2025-10-30
7.178,2025-10-31
7.237,2025-11-03
7.187,2025-11-04
7.208,2025-11-05
7.288,2025-11-06
7.306,2025-11-07
7.321,2025-11-10
7.24,2025-11-11
7.201,2025-11-12
7.25,2025-11-13
7.15,2025-11-14
7.115,2025-11-17
7.064,2025-11-18
7.096,2025-11-19
7.069,2025-11-20
6.896,2025-11-21
6.864,2025-11-24
6.908,2025-11-25
6.921,2025-11-26
6.94,2025-11-27
6.967,2025-11-28
7.037,2025-12-01
6.998,2025-12-02
6.99,2025-12-03
6.972,2025-12-04
7.016,2025-12-05
7.044,2025-12-08
7.0,2025-12-09
6.993,2025-12-10
6.944,2025-12-11
6.975,2025-12-12
6.945,2025-12-15
6.87,2025-12-16
6.962,2025-12-17
6.996,2025-12-18
7.001,2025-12-19
7.037,2025-12-22
7.055,2025-12-23
7.093,2025-12-24
7.121,2025-12-25
7.118,2025-12-26
7.104,2025-12-29
7.11,2025-12-30
7.135,2025-12-31
7.193,2026-01-05
7.33,2026-01-06
7.34,2026-01-07
7.299,2026-01-08
7.325,2026-01-09
7.38,2026-01-12
7.329,2026-01-13
7.261,2026-01-14
7.32,2026-01-15
7.303,2026-01-16
7.354,2026-01-19
7.4,2026-01-20
7.4,2026-01-21
7.401,2026-01-22
7.412,2026-01-23
