收盘,日期
1.8,2025-09-26
1.819,2025-09-29
1.86,2025-09-30
1.838,2025-10-09
1.795,2025-10-10
1.734,2025-10-13
1.677,2025-10-14
1.72,2025-10-15
1.74,2025-10-16
1.692,2025-10-17
1.704,2025-10-20
1.719,2025-10-21
1.682,2025-10-22
1.66,2025-10-23
1.664,2025-10-24
1.677,2025-10-27
1.654,2025-10-28
1.662,2025-10-29
1.62,2025-10-30
1.679,2025-10-31
1.691,2025-11-03
1.654,2025-11-04
1.644,2025-11-05
1.655,2025-11-06
1.625,2025-11-07
1.643,2025-11-10
1.64,2025-11-11
1.681,2025-11-12
1.743,2025-11-13
1.72,2025-11-14
1.692,2025-11-17
1.662,2025-11-18
1.657,2025-11-19
1.655,2025-11-20
1.605,2025-11-21
1.638,2025-11-24
1.652,2025-11-25
1.668,2025-11-26
1.662,2025-11-27
1.647,2025-11-28
1.648,2025-12-01
1.63,2025-12-02
1.605,2025-12-03
1.633,2025-12-04
1.632,2025-12-05
1.613,2025-12-08
1.591,2025-12-09
1.584,2025-12-10
1.578,2025-12-11
1.591,2025-12-12
1.546,2025-12-15
1.517,2025-12-16
1.53,2025-12-17
1.533,2025-12-18
1.563,2025-12-19
1.547,2025-12-22
1.543,2025-12-23
1.533,2025-12-24
1.535,2025-12-25
1.536,2025-12-26
1.516,2025-12-29
1.493,2025-12-30
1.472,2025-12-31
1.559,2026-01-05
1.577,2026-01-06
1.616,2026-01-07
1.628,2026-01-08
1.653,2026-01-09
1.662,2026-01-12
1.679,2026-01-13
1.714,2026-01-14
1.692,2026-01-15
1.678,2026-01-16
1.633,2026-01-19
1.621,2026-01-20
1.623,2026-01-21
1.619,2026-01-22
1.633,2026-01-23
