收盘,日期
1.654,2025-09-26
1.666,2025-09-29
1.72,2025-09-30
1.753,2025-10-09
1.652,2025-10-10
1.652,2025-10-13
1.583,2025-10-14
1.598,2025-10-15
1.575,2025-10-16
1.518,2025-10-17
1.525,2025-10-20
1.569,2025-10-21
1.573,2025-10-22
1.568,2025-10-23
1.635,2025-10-24
1.651,2025-10-27
1.641,2025-10-28
1.646,2025-10-29
1.62,2025-10-30
1.588,2025-10-31
1.573,2025-11-03
1.539,2025-11-04
1.525,2025-11-05
1.566,2025-11-06
1.531,2025-11-07
1.511,2025-11-10
1.487,2025-11-11
1.478,2025-11-12
1.502,2025-11-13
1.461,2025-11-14
1.471,2025-11-17
1.484,2025-11-18
1.473,2025-11-19
1.46,2025-11-20
1.423,2025-11-21
1.445,2025-11-24
1.474,2025-11-25
1.489,2025-11-26
1.48,2025-11-27
1.492,2025-11-28
1.518,2025-12-01
1.493,2025-12-02
1.47,2025-12-03
1.48,2025-12-04
1.483,2025-12-05
1.506,2025-12-08
1.495,2025-12-09
1.5,2025-12-10
1.468,2025-12-11
1.502,2025-12-12
1.462,2025-12-15
1.438,2025-12-16
1.47,2025-12-17
1.465,2025-12-18
1.456,2025-12-19
1.466,2025-12-22
1.468,2025-12-23
1.489,2025-12-24
1.5,2025-12-25
1.507,2025-12-26
1.517,2025-12-29
1.534,2025-12-30
1.535,2025-12-31
1.604,2026-01-05
1.634,2026-01-06
1.627,2026-01-07
1.649,2026-01-08
1.71,2026-01-09
1.843,2026-01-12
1.766,2026-01-13
1.822,2026-01-14
1.77,2026-01-15
1.78,2026-01-16
1.758,2026-01-19
1.735,2026-01-20
1.78,2026-01-21
1.798,2026-01-22
1.832,2026-01-23
