收盘,日期
1.438,2025-09-26
1.466,2025-09-29
1.48,2025-09-30
1.501,2025-10-09
1.451,2025-10-10
1.441,2025-10-13
1.4,2025-10-14
1.432,2025-10-15
1.413,2025-10-16
1.382,2025-10-17
1.395,2025-10-20
1.411,2025-10-21
1.402,2025-10-22
1.403,2025-10-23
1.425,2025-10-24
1.44,2025-10-27
1.43,2025-10-28
1.456,2025-10-29
1.43,2025-10-30
1.425,2025-10-31
1.421,2025-11-03
1.397,2025-11-04
1.407,2025-11-05
1.428,2025-11-06
1.416,2025-11-07
1.406,2025-11-10
1.406,2025-11-11
1.388,2025-11-12
1.391,2025-11-13
1.383,2025-11-14
1.371,2025-11-17
1.364,2025-11-18
1.362,2025-11-19
1.345,2025-11-20
1.322,2025-11-21
1.335,2025-11-24
1.337,2025-11-25
1.342,2025-11-26
1.339,2025-11-27
1.347,2025-11-28
1.362,2025-12-01
1.345,2025-12-02
1.347,2025-12-03
1.36,2025-12-04
1.368,2025-12-05
1.378,2025-12-08
1.365,2025-12-09
1.38,2025-12-10
1.36,2025-12-11
1.377,2025-12-12
1.356,2025-12-15
1.336,2025-12-16
1.364,2025-12-17
1.359,2025-12-18
1.373,2025-12-19
1.389,2025-12-22
1.375,2025-12-23
1.389,2025-12-24
1.416,2025-12-25
1.405,2025-12-26
1.395,2025-12-29
1.429,2025-12-30
1.426,2025-12-31
1.441,2026-01-05
1.47,2026-01-06
1.472,2026-01-07
1.464,2026-01-08
1.482,2026-01-09
1.5,2026-01-12
1.5,2026-01-13
1.5,2026-01-14
1.515,2026-01-15
1.522,2026-01-16
1.526,2026-01-19
1.515,2026-01-20
1.536,2026-01-21
1.542,2026-01-22
1.561,2026-01-23
