收盘,日期
1.443,2025-09-26
1.495,2025-09-29
1.526,2025-09-30
1.679,2025-10-09
1.596,2025-10-10
1.643,2025-10-13
1.59,2025-10-14
1.615,2025-10-15
1.586,2025-10-17
1.52,2025-10-20
1.533,2025-10-21
1.483,2025-10-22
1.484,2025-10-23
1.483,2025-10-24
1.465,2025-11-03
1.411,2025-11-04
1.429,2025-11-05
1.45,2025-11-06
1.458,2025-11-07
1.497,2025-11-10
1.494,2025-11-11
1.485,2025-11-12
1.528,2025-11-13
1.499,2025-11-14
1.465,2025-11-17
1.427,2025-11-18
1.488,2025-11-19
1.472,2025-11-20
1.439,2025-11-21
1.43,2025-11-24
1.459,2025-11-25
1.453,2025-11-26
1.458,2025-11-27
1.477,2025-11-28
1.525,2025-12-01
1.506,2025-12-02
1.503,2025-12-03
1.497,2025-12-04
1.53,2025-12-05
1.516,2025-12-08
1.468,2025-12-09
1.484,2025-12-10
1.484,2025-12-11
1.517,2025-12-12
1.535,2025-12-15
1.478,2025-12-16
1.513,2025-12-17
1.522,2025-12-18
1.522,2025-12-19
1.578,2025-12-22
1.601,2025-12-23
1.592,2025-12-24
1.571,2025-12-25
1.6,2025-12-26
1.566,2025-12-29
1.56,2025-12-30
1.566,2025-12-31
1.608,2026-01-05
1.65,2026-01-06
1.629,2026-01-07
1.621,2026-01-08
1.669,2026-01-09
1.698,2026-01-12
1.74,2026-01-13
1.775,2026-01-14
1.796,2026-01-15
1.78,2026-01-16
1.824,2026-01-19
1.87,2026-01-20
1.987,2026-01-21
1.95,2026-01-22
2.008,2026-01-23
