收盘,日期
1.377,2025-09-26
1.393,2025-09-29
1.41,2025-09-30
1.42,2025-10-09
1.408,2025-10-10
1.39,2025-10-13
1.361,2025-10-14
1.376,2025-10-15
1.363,2025-10-16
1.333,2025-10-17
1.345,2025-10-20
1.365,2025-10-21
1.352,2025-10-22
1.357,2025-10-23
1.38,2025-10-24
1.403,2025-10-27
1.394,2025-10-28
1.418,2025-10-29
1.414,2025-10-30
1.386,2025-10-31
1.377,2025-11-03
1.378,2025-11-04
1.364,2025-11-05
1.376,2025-11-06
1.376,2025-11-07
1.373,2025-11-10
1.362,2025-11-11
1.363,2025-11-12
1.374,2025-11-13
1.356,2025-11-14
1.342,2025-11-17
1.336,2025-11-18
1.327,2025-11-19
1.324,2025-11-20
1.279,2025-11-21
1.288,2025-11-24
1.3,2025-11-25
1.3,2025-11-26
1.306,2025-11-27
1.314,2025-11-28
1.321,2025-12-01
1.313,2025-12-02
1.311,2025-12-03
1.313,2025-12-04
1.33,2025-12-05
1.345,2025-12-08
1.342,2025-12-09
1.342,2025-12-10
1.338,2025-12-11
1.35,2025-12-12
1.337,2025-12-15
1.316,2025-12-16
1.343,2025-12-17
1.342,2025-12-18
1.35,2025-12-19
1.366,2025-12-22
1.373,2025-12-23
1.391,2025-12-24
1.4,2025-12-25
1.407,2025-12-26
1.411,2025-12-29
1.411,2025-12-30
1.403,2025-12-31
1.445,2026-01-05
1.463,2026-01-06
1.479,2026-01-07
1.472,2026-01-08
1.5,2026-01-09
1.53,2026-01-12
1.524,2026-01-13
1.507,2026-01-14
1.515,2026-01-15
1.528,2026-01-16
1.55,2026-01-19
1.541,2026-01-20
1.57,2026-01-21
1.587,2026-01-22
1.627,2026-01-23
