收盘,日期
0.946,2025-09-26
0.962,2025-09-29
0.977,2025-09-30
1.003,2025-10-09
0.958,2025-10-10
0.967,2025-10-13
0.936,2025-10-14
0.948,2025-10-15
0.934,2025-10-16
0.9,2025-10-17
0.906,2025-10-20
0.918,2025-10-21
0.906,2025-10-22
0.92,2025-10-23
0.929,2025-10-24
0.936,2025-10-27
0.946,2025-10-28
0.955,2025-10-29
0.942,2025-10-30
0.964,2025-10-31
0.973,2025-11-03
0.955,2025-11-04
0.942,2025-11-05
0.943,2025-11-06
0.92,2025-11-07
0.928,2025-11-10
0.91,2025-11-11
0.896,2025-11-12
0.908,2025-11-13
0.888,2025-11-14
0.905,2025-11-17
0.918,2025-11-18
0.907,2025-11-19
0.893,2025-11-20
0.871,2025-11-21
0.898,2025-11-24
0.9,2025-11-25
0.896,2025-11-26
0.882,2025-11-27
0.889,2025-11-28
0.894,2025-12-01
0.879,2025-12-02
0.861,2025-12-03
0.859,2025-12-04
0.876,2025-12-05
0.882,2025-12-08
0.869,2025-12-09
0.872,2025-12-10
0.857,2025-12-11
0.864,2025-12-12
0.857,2025-12-15
0.851,2025-12-16
0.866,2025-12-17
0.856,2025-12-18
0.862,2025-12-19
0.866,2025-12-22
0.857,2025-12-23
0.864,2025-12-24
0.875,2025-12-25
0.877,2025-12-26
0.882,2025-12-29
0.887,2025-12-30
0.899,2025-12-31
0.927,2026-01-05
0.95,2026-01-06
0.936,2026-01-07
0.942,2026-01-08
0.975,2026-01-09
1.073,2026-01-12
1.054,2026-01-13
1.095,2026-01-14
1.071,2026-01-15
1.045,2026-01-16
1.027,2026-01-19
0.995,2026-01-20
0.991,2026-01-21
1.006,2026-01-22
1.027,2026-01-23
