收盘,日期
1.156,2025-09-26
1.162,2025-09-29
1.193,2025-09-30
1.197,2025-10-09
1.159,2025-10-10
1.133,2025-10-13
1.099,2025-10-14
1.12,2025-10-15
1.124,2025-10-16
1.1,2025-10-17
1.101,2025-10-20
1.117,2025-10-21
1.108,2025-10-22
1.105,2025-10-23
1.112,2025-10-24
1.126,2025-10-27
1.11,2025-10-28
1.117,2025-10-29
1.08,2025-10-30
1.098,2025-10-31
1.087,2025-11-03
1.064,2025-11-04
1.063,2025-11-05
1.068,2025-11-06
1.061,2025-11-07
1.068,2025-11-10
1.062,2025-11-11
1.071,2025-11-12
1.089,2025-11-13
1.083,2025-11-14
1.063,2025-11-17
1.057,2025-11-18
1.051,2025-11-19
1.045,2025-11-20
1.023,2025-11-21
1.034,2025-11-24
1.037,2025-11-25
1.044,2025-11-26
1.036,2025-11-27
1.04,2025-11-28
1.043,2025-12-01
1.023,2025-12-02
1.017,2025-12-03
1.021,2025-12-04
1.028,2025-12-05
1.034,2025-12-08
1.032,2025-12-09
1.033,2025-12-10
1.029,2025-12-11
1.033,2025-12-12
1.017,2025-12-15
1.001,2025-12-16
1.012,2025-12-17
1.01,2025-12-18
1.025,2025-12-19
1.022,2025-12-22
1.019,2025-12-23
1.021,2025-12-24
1.024,2025-12-25
1.027,2025-12-26
1.016,2025-12-29
1.007,2025-12-30
1.0,2025-12-31
1.043,2026-01-05
1.053,2026-01-06
1.063,2026-01-07
1.063,2026-01-08
1.081,2026-01-09
1.086,2026-01-12
1.103,2026-01-13
1.088,2026-01-14
1.078,2026-01-15
1.071,2026-01-16
1.057,2026-01-19
1.041,2026-01-20
1.039,2026-01-21
1.029,2026-01-22
1.04,2026-01-23
