收盘,日期
6.326,2025-09-26
6.403,2025-09-29
6.441,2025-09-30
6.532,2025-10-09
6.406,2025-10-10
6.388,2025-10-13
6.319,2025-10-14
6.392,2025-10-15
6.408,2025-10-16
6.269,2025-10-17
6.298,2025-10-20
6.399,2025-10-21
6.387,2025-10-22
6.407,2025-10-23
6.464,2025-10-24
6.556,2025-10-27
6.536,2025-10-28
6.607,2025-10-29
6.578,2025-10-30
6.488,2025-10-31
6.486,2025-11-03
6.447,2025-11-04
6.455,2025-11-05
6.543,2025-11-06
6.525,2025-11-07
6.522,2025-11-10
6.497,2025-11-11
6.498,2025-11-12
6.561,2025-11-13
6.473,2025-11-14
6.418,2025-11-17
6.379,2025-11-18
6.41,2025-11-19
6.383,2025-11-20
6.239,2025-11-21
6.222,2025-11-24
6.286,2025-11-25
6.312,2025-11-26
6.318,2025-11-27
6.336,2025-11-28
6.393,2025-12-01
6.372,2025-12-02
6.342,2025-12-03
6.357,2025-12-04
6.419,2025-12-05
6.457,2025-12-08
6.429,2025-12-09
6.42,2025-12-10
6.375,2025-12-11
6.406,2025-12-12
6.376,2025-12-15
6.31,2025-12-16
6.419,2025-12-17
6.403,2025-12-18
6.418,2025-12-19
6.477,2025-12-22
6.486,2025-12-23
6.514,2025-12-24
6.53,2025-12-25
6.552,2025-12-26
6.525,2025-12-29
6.54,2025-12-30
6.515,2025-12-31
6.635,2026-01-05
6.734,2026-01-06
6.711,2026-01-07
6.646,2026-01-08
6.7,2026-01-09
6.754,2026-01-12
6.723,2026-01-13
6.7,2026-01-14
6.695,2026-01-15
6.667,2026-01-16
6.669,2026-01-19
6.651,2026-01-20
6.67,2026-01-21
6.659,2026-01-22
6.644,2026-01-23
