收盘,日期
1.17,2025-09-26
1.185,2025-09-29
1.197,2025-09-30
1.215,2025-10-09
1.179,2025-10-10
1.152,2025-10-13
1.105,2025-10-14
1.133,2025-10-15
1.111,2025-10-16
1.078,2025-10-17
1.087,2025-10-20
1.108,2025-10-21
1.108,2025-10-22
1.107,2025-10-23
1.124,2025-10-24
1.136,2025-10-27
1.135,2025-10-28
1.145,2025-10-29
1.13,2025-10-30
1.131,2025-10-31
1.126,2025-11-03
1.102,2025-11-04
1.093,2025-11-05
1.114,2025-11-06
1.1,2025-11-07
1.088,2025-11-10
1.078,2025-11-11
1.066,2025-11-12
1.073,2025-11-13
1.059,2025-11-14
1.061,2025-11-17
1.059,2025-11-18
1.05,2025-11-19
1.04,2025-11-20
1.025,2025-11-21
1.033,2025-11-24
1.037,2025-11-25
1.037,2025-11-26
1.036,2025-11-27
1.044,2025-11-28
1.056,2025-12-01
1.042,2025-12-02
1.033,2025-12-03
1.053,2025-12-04
1.069,2025-12-05
1.081,2025-12-08
1.068,2025-12-09
1.075,2025-12-10
1.054,2025-12-11
1.059,2025-12-12
1.039,2025-12-15
1.02,2025-12-16
1.038,2025-12-17
1.027,2025-12-18
1.038,2025-12-19
1.052,2025-12-22
1.045,2025-12-23
1.053,2025-12-24
1.084,2025-12-25
1.085,2025-12-26
1.092,2025-12-29
1.133,2025-12-30
1.126,2025-12-31
1.145,2026-01-05
1.149,2026-01-06
1.14,2026-01-07
1.15,2026-01-08
1.172,2026-01-09
1.211,2026-01-12
1.188,2026-01-13
1.199,2026-01-14
1.191,2026-01-15
1.223,2026-01-16
1.225,2026-01-19
1.208,2026-01-20
1.229,2026-01-21
1.224,2026-01-22
1.243,2026-01-23
