开盘,收盘,日期
0.995,1.016,2025-02-12
1.016,1.006,2025-02-13
1.005,1.022,2025-02-14
1.024,1.03,2025-02-17
1.029,1.013,2025-02-18
1.006,1.032,2025-02-19
1.027,1.03,2025-02-20
1.03,1.055,2025-02-21
1.058,1.047,2025-02-24
1.047,1.036,2025-02-25
1.037,1.048,2025-02-26
1.056,1.048,2025-02-27
1.048,1.002,2025-02-28
1.002,1.024,2025-03-03
1.024,1.009,2025-03-04
1.009,1.006,2025-03-05
1.008,1.026,2025-03-06
1.026,1.011,2025-03-07
1.018,1.011,2025-03-10
1.002,1.01,2025-03-11
1.011,1.008,2025-03-12
1.006,0.993,2025-03-13
1.001,1.028,2025-03-14
1.028,1.019,2025-03-17
1.022,1.028,2025-03-18
1.028,1.026,2025-03-19
1.024,1.016,2025-03-20
1.011,0.994,2025-03-21
0.994,0.995,2025-03-24
0.997,0.992,2025-03-25
0.996,0.987,2025-03-26
0.984,0.99,2025-03-27
0.987,0.981,2025-03-28
0.976,0.97,2025-03-31
0.971,0.964,2025-04-01
0.969,0.967,2025-04-02
0.959,0.946,2025-04-03
0.945,0.829,2025-04-07
0.828,0.834,2025-04-08
0.84,0.839,2025-04-09
0.849,0.859,2025-04-10
0.853,0.88,2025-04-11
0.882,0.885,2025-04-14
0.885,0.873,2025-04-15
0.864,0.866,2025-04-16
0.86,0.866,2025-04-17
0.863,0.868,2025-04-18
0.868,0.882,2025-04-21
0.879,0.885,2025-04-22
0.885,0.895,2025-04-23
0.95,0.895,2025-04-24
0.885,0.9,2025-04-25
0.892,0.894,2025-04-28
0.885,0.887,2025-04-29
0.895,0.895,2025-04-30
0.897,0.91,2025-05-06
0.928,0.916,2025-05-07
0.917,0.939,2025-05-08
0.94,0.94,2025-05-09
0.939,0.962,2025-05-12
0.962,0.954,2025-05-13
0.959,0.976,2025-05-14
0.976,0.998,2025-05-15
0.998,0.949,2025-05-16
0.949,0.942,2025-05-19
0.942,0.952,2025-05-20
0.949,0.959,2025-05-21
0.959,0.953,2025-05-22
0.953,0.951,2025-05-23
0.945,0.949,2025-05-26
0.942,0.924,2025-05-27
0.918,0.921,2025-05-28
0.921,0.931,2025-05-29
0.924,0.923,2025-05-30
0.923,0.925,2025-06-03
0.918,0.935,2025-06-04
0.932,0.947,2025-06-05
0.945,0.951,2025-06-06
0.946,0.95,2025-06-09
0.948,0.941,2025-06-10
0.954,0.953,2025-06-11
0.955,0.96,2025-06-12
0.956,0.954,2025-06-13
0.955,0.958,2025-06-16
0.957,0.958,2025-06-17
0.953,0.958,2025-06-18
0.939,0.954,2025-06-19
0.947,0.937,2025-06-20
0.918,0.94,2025-06-23
0.935,0.962,2025-06-24
0.962,0.996,2025-06-25
0.996,0.996,2025-06-26
0.995,0.998,2025-06-27
0.998,1.007,2025-06-30
1.007,1.009,2025-07-01
1.003,0.991,2025-07-02
0.998,1.015,2025-07-03
