收盘,日期
0.981,2025-09-26
0.983,2025-09-29
0.981,2025-09-30
0.986,2025-10-09
0.995,2025-10-10
0.987,2025-10-13
0.992,2025-10-14
0.998,2025-10-15
1.006,2025-10-16
0.997,2025-10-17
0.995,2025-10-20
0.994,2025-10-21
0.997,2025-10-22
0.992,2025-10-23
0.989,2025-10-24
0.989,2025-10-27
0.982,2025-10-28
0.984,2025-10-29
0.977,2025-10-30
0.99,2025-10-31
0.997,2025-11-03
0.99,2025-11-04
0.99,2025-11-05
0.99,2025-11-06
1.002,2025-11-07
1.017,2025-11-10
1.022,2025-11-11
1.029,2025-11-12
1.031,2025-11-13
1.038,2025-11-14
1.023,2025-11-17
1.011,2025-11-18
0.998,2025-11-19
1.002,2025-11-20
0.979,2025-11-21
0.983,2025-11-24
0.994,2025-11-25
0.995,2025-11-26
0.996,2025-11-27
0.993,2025-11-28
0.996,2025-12-01
0.989,2025-12-02
0.997,2025-12-03
0.989,2025-12-04
0.99,2025-12-05
0.99,2025-12-08
0.978,2025-12-09
0.981,2025-12-10
0.976,2025-12-11
0.973,2025-12-12
0.972,2025-12-15
0.961,2025-12-16
0.965,2025-12-17
0.969,2025-12-18
0.973,2025-12-19
0.972,2025-12-22
0.967,2025-12-23
0.967,2025-12-24
0.97,2025-12-25
0.969,2025-12-26
0.962,2025-12-29
0.959,2025-12-30
0.958,2025-12-31
0.971,2026-01-05
0.979,2026-01-06
0.975,2026-01-07
0.974,2026-01-08
0.978,2026-01-09
0.979,2026-01-12
0.988,2026-01-13
0.98,2026-01-14
0.97,2026-01-15
0.964,2026-01-16
0.967,2026-01-19
0.974,2026-01-20
0.969,2026-01-21
0.968,2026-01-22
0.972,2026-01-23
