收盘,日期
1.378,2025-09-26
1.395,2025-09-29
1.396,2025-09-30
1.414,2025-10-09
1.382,2025-10-10
1.362,2025-10-13
1.344,2025-10-14
1.369,2025-10-15
1.367,2025-10-16
1.327,2025-10-17
1.341,2025-10-20
1.369,2025-10-21
1.354,2025-10-22
1.36,2025-10-23
1.378,2025-10-24
1.398,2025-10-27
1.393,2025-10-28
1.409,2025-10-29
1.398,2025-10-30
1.38,2025-10-31
1.38,2025-11-03
1.37,2025-11-04
1.371,2025-11-05
1.388,2025-11-06
1.378,2025-11-07
1.391,2025-11-10
1.383,2025-11-11
1.389,2025-11-12
1.395,2025-11-13
1.37,2025-11-14
1.356,2025-11-17
1.345,2025-11-18
1.344,2025-11-19
1.339,2025-11-20
1.308,2025-11-21
1.31,2025-11-24
1.321,2025-11-25
1.33,2025-11-26
1.327,2025-11-27
1.33,2025-11-28
1.342,2025-12-01
1.339,2025-12-02
1.327,2025-12-03
1.329,2025-12-04
1.338,2025-12-05
1.35,2025-12-08
1.347,2025-12-09
1.34,2025-12-10
1.331,2025-12-11
1.342,2025-12-12
1.334,2025-12-15
1.325,2025-12-16
1.341,2025-12-17
1.34,2025-12-18
1.342,2025-12-19
1.352,2025-12-22
1.352,2025-12-23
1.364,2025-12-24
1.366,2025-12-25
1.368,2025-12-26
1.367,2025-12-29
1.363,2025-12-30
1.356,2025-12-31
1.393,2026-01-05
1.411,2026-01-06
1.398,2026-01-07
1.387,2026-01-08
1.388,2026-01-09
1.398,2026-01-12
1.385,2026-01-13
1.382,2026-01-14
1.383,2026-01-15
1.386,2026-01-16
1.376,2026-01-19
1.373,2026-01-20
1.38,2026-01-21
1.374,2026-01-22
1.366,2026-01-23
